year,month,region_code,region_name,npd_total,npd_physical,npd_ie
2026,2,94,Луганская Народная Республика,24143,22961,1182
2026,2,95,Херсонская область,3105,3014,91
2026,2,31,Белгородская область,113331,105459,7872
2026,2,32,Брянская область,76117,72626,3491
2026,2,33,Владимирская область,101728,96980,4748
2026,2,36,Воронежская область,240054,231839,8215
2026,2,37,Ивановская область,74090,70630,3460
2026,2,40,Калужская область,103225,97892,5333
2026,2,44,Костромская область,42209,40238,1971
2026,2,46,Курская область,72484,69610,2874
2026,2,48,Липецкая область,84846,80514,4332
2026,2,50,Московская область,1126859,1062538,64321
2026,2,57,Орловская область,53297,50781,2516
2026,2,62,Рязанская область,83259,79349,3910
2026,2,67,Смоленская область,63212,60496,2716
2026,2,68,Тамбовская область,58186,55860,2326
2026,2,69,Тверская область,107779,103608,4171
2026,2,71,Тульская область,105378,100395,4983
2026,2,76,Ярославская область,130733,124802,5931
2026,2,77,г.Москва,2317622,2198792,118830
2026,2,10,Республика Карелия,54243,50691,3552
2026,2,11,Республика Коми,54314,51235,3079
2026,2,29,Архангельская область,66858,62818,4040
2026,2,35,Вологодская область,92501,88504,3997
2026,2,39,Калининградская область,124650,117692,6958
2026,2,47,Ленинградская область,182973,172438,10535
2026,2,51,Мурманская область,52849,50572,2277
2026,2,53,Новгородская область,49355,46420,2935
2026,2,60,Псковская область,44870,42763,2107
2026,2,78,г.Санкт-Петербург,1043806,988377,55429
2026,2,83,Ненецкий автономный округ,2282,2165,117
2026,2,01,Республика Адыгея (Адыгея),40872,38840,2032
2026,2,08,Республика Калмыкия,15875,14716,1159
2026,2,23,Краснодарский край,782312,736176,46136
2026,2,23,Сириус,499,462,37
2026,2,30,Астраханская область,88975,84894,4081
2026,2,34,Волгоградская область,225098,212966,12132
2026,2,61,Ростовская область,461580,437615,23965
2026,2,91,Республика Крым,190812,182448,8364
2026,2,92,г.Севастополь,44232,42145,2087
2026,2,05,Республика Дагестан,352770,344258,8512
2026,2,06,Республика Ингушетия,29892,29288,604
2026,2,07,Кабардино-Балкарская Республика,96061,92074,3987
2026,2,09,Карачаево-Черкесская Республика,35435,33462,1973
2026,2,15,Республика Северная Осетия - Алания,68288,65133,3155
2026,2,20,Чеченская Республика,159426,155113,4313
2026,2,26,Ставропольский край,247485,236402,11083
2026,2,02,Республика Башкортостан,355793,332357,23436
2026,2,12,Республика Марий Эл,50178,46016,4162
2026,2,13,Республика Мордовия,42853,40503,2350
2026,2,16,Республика Татарстан (Татарстан),458924,436140,22784
2026,2,18,Удмуртская Республика,124594,117563,7031
2026,2,21,Чувашская Республика - Чувашия,103329,96371,6958
2026,2,43,Кировская область,96082,89781,6301
2026,2,52,Нижегородская область,303239,288384,14855
2026,2,56,Оренбургская область,166961,158176,8785
2026,2,58,Пензенская область,90944,85734,5210
2026,2,59,Пермский край,264342,250967,13375
2026,2,63,Самарская область,364841,346795,18046
2026,2,64,Саратовская область,195619,188092,7527
2026,2,73,Ульяновская область,100426,94485,5941
2026,2,45,Курганская область,53188,50572,2616
2026,2,66,Свердловская область,490384,466401,23983
2026,2,72,Тюменская область,210068,198499,11569
2026,2,74,Челябинская область,348196,332088,16108
2026,2,86,Ханты-Мансийский автономный округ - Югра,141069,133732,7337
2026,2,89,Ямало-Ненецкий автономный округ,37638,36030,1608
2026,2,04,Республика Алтай,21700,20382,1318
2026,2,17,Республика Тыва,26415,24943,1472
2026,2,19,Республика Хакасия,41130,38652,2478
2026,2,22,Алтайский край,185817,176579,9238
2026,2,24,Красноярский край,291883,276444,15439
2026,2,38,Иркутская область,219339,208861,10478
2026,2,42,Кемеровская область,193423,183591,9832
2026,2,54,Новосибирская область,366560,347581,18979
2026,2,55,Омская область,198613,190883,7730
2026,2,70,Томская область,104593,98999,5594
2026,2,03,Республика Бурятия,66097,61794,4303
2026,2,14,Республика Саха (Якутия),73318,69172,4146
2026,2,25,Приморский край,159554,151899,7655
2026,2,27,Хабаровский край,127459,121840,5619
2026,2,28,Амурская область,58057,55376,2681
2026,2,41,Камчатский край,20861,19859,1002
2026,2,49,Магаданская область,10256,9796,460
2026,2,65,Сахалинская область,32443,30872,1571
2026,2,75,Забайкальский край,64166,59259,4907
2026,2,79,Еврейская автономная область,8874,8539,335
